,mr_is_curve,mr_is_oneway,mr_has_delimiter,mr_sidewalk_delimiter,mr_left_sidewalk,mr_right_sidewalk,cw_before_intersect,cw_after_intersect,cw_left_intersect,cw_right_intersect,cw_on_mainroad,srl_exists,srr_exists,sr_ends_mr,num_left_lanes,num_right_lanes,mr_rotation,srr_width,srr_dist,srl_width,srl_dist,mr_delimiter_width,cw_on_mainroad_dist,mr_sidewalk_delimiter_width,mr_curve_radius,mode,seq,frame,mr_num_lanes,sideroad,mr_sidewalk
11070,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1089,1,none,right
11071,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1090,1,none,right
11072,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1091,1,none,right
11073,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1092,1,none,right
11074,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1093,1,none,right
11075,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1094,1,none,right
11076,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1095,1,none,right
11077,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1096,1,none,right
11078,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1097,1,none,right
11079,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,12,7.4,12,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1098,1,both,right
11080,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,11.5,7.4,11.5,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1099,1,both,right
11081,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,11,7.4,11,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1100,1,both,right
11082,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,10.5,7.4,10.5,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1101,1,both,right
11083,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,10,7.4,10,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1102,1,both,right
11084,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,9.5,7.4,9.5,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1103,1,both,right
11085,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,9,7.4,9,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1104,1,both,right
11086,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,8.5,7.4,8.5,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1105,1,both,right
11087,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,8,7.4,8,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1106,1,both,right
11088,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,7.5,7.4,7.5,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1107,1,both,right
11089,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,7,7.4,7,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1108,1,both,right
11090,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,6.5,7.4,6.5,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1109,1,both,right
11091,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,6,7.4,6,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1110,1,both,right
11092,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,5.5,7.4,5.5,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1111,1,both,right
11093,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,5,7.4,5,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1112,1,both,right
11094,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,4.5,7.4,4.5,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1113,1,both,right
11095,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,4,7.4,4,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1114,1,both,right
11096,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,3.5,7.4,3.5,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1115,1,both,right
11097,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,3,7.4,3,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1116,1,both,right
11098,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,2.5,7.4,2.5,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1117,1,both,right
11099,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,2,7.4,2,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1118,1,both,right
11100,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,1.5,7.4,1.5,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1119,1,both,right
11101,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,7.4,1,7.4,1,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1120,1,both,right
11102,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,5,7.4,1,7.4,1,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1121,1,both,right
11103,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,10,7.4,1,7.4,1,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1122,1,both,right
11104,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,10,7.4,1,7.4,1,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1123,1,both,right
11105,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,15,7.4,1,7.4,1,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1124,1,both,right
11106,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,15,7.4,1,7.4,1,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1125,1,both,right
11107,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,25,7.4,1,7.4,1,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1126,1,both,right
11108,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,-99999,7.4,1,7.4,1,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1127,1,both,right
11109,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,-99999,7.4,1,7.4,1,-99999,-99999,2.5,-99999,train,2011_10_03_drive_0027_sync,1128,1,both,right
11110,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1129,1,none,right
11111,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1130,1,none,right
11112,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1131,1,none,right
11113,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1132,1,none,right
11114,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1133,1,none,right
11115,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-25,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1134,1,none,right
11116,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-25,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1135,1,none,right
11117,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-15,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1136,1,none,right
11118,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-15,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1137,1,none,right
11119,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-15,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1138,1,none,right
11120,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-10,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1139,1,none,right
11121,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-10,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1140,1,none,right
11122,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1141,1,none,right
11123,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1142,1,none,right
11124,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1143,1,none,right
11125,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1144,1,none,right
11126,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1145,1,none,right
11127,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1146,1,none,right
11128,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1147,1,none,right
11129,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1148,1,none,right
11130,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1149,1,none,right
11131,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1150,1,none,right
11132,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1151,1,none,right
11133,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1152,1,none,right
11134,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1153,1,none,right
11135,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1154,1,none,right
11136,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1155,1,none,right
11137,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1156,1,none,right
11138,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1157,1,none,right
11139,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1158,1,none,right
11140,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1159,1,none,right
11141,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1160,1,none,right
11142,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1161,1,none,right
11143,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1162,1,none,right
11144,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1163,1,none,right
11145,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1164,1,none,right
11146,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1165,1,none,right
11147,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1166,1,none,right
11148,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1167,1,none,right
11149,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1168,1,none,right
11150,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1169,1,none,right
11151,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1170,1,none,right
11152,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1171,1,none,right
11153,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1172,1,none,right
11154,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1173,1,none,right
11155,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1174,1,none,right
11156,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1175,1,none,right
11157,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1176,1,none,right
11158,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1177,1,none,right
11159,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1178,1,none,right
11160,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1179,1,none,right
11161,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1180,1,none,right
11162,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1181,1,none,right
11163,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1182,1,none,right
11164,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1183,1,none,right
11165,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1184,1,none,right
11166,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1185,1,none,right
11167,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,train,2011_10_03_drive_0027_sync,1186,1,none,right
11168,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,7.4,10,-99999,-99999,-99999,-99999,-99999,-0.1,train,2011_10_03_drive_0027_sync,1187,1,right,right
